[2021-07-14 10:37:54,939] [autoreload.py:637] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2021-07-14 10:37:59,541] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET / HTTP/1.1" 200 10177
[2021-07-14 10:37:59,576] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/css/et-lineicons.css HTTP/1.1" 304 0
[2021-07-14 10:37:59,579] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/css/bootstrap.css HTTP/1.1" 304 0
[2021-07-14 10:37:59,583] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/jquery.easing.1.3.js HTTP/1.1" 304 0
[2021-07-14 10:37:59,589] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/css/magnific-popup.css HTTP/1.1" 304 0
[2021-07-14 10:37:59,589] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/css/themify-icons.css HTTP/1.1" 304 0
[2021-07-14 10:37:59,589] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/modernizr-2.6.2.min.js HTTP/1.1" 304 0
[2021-07-14 10:37:59,589] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/css/animate.css HTTP/1.1" 304 0
[2021-07-14 10:37:59,589] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/bootstrap.min.js HTTP/1.1" 304 0
[2021-07-14 10:37:59,589] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/css/style.css HTTP/1.1" 304 0
[2021-07-14 10:37:59,597] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/imagesloaded.pkgd.min.js HTTP/1.1" 304 0
[2021-07-14 10:37:59,597] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/jquery.waypoints.min.js HTTP/1.1" 304 0
[2021-07-14 10:37:59,598] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/jquery.isotope.v3.0.2.js HTTP/1.1" 304 0
[2021-07-14 10:37:59,598] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/jquery.magnific-popup.min.js HTTP/1.1" 304 0
[2021-07-14 10:37:59,598] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/masonry.pkgd.min.js HTTP/1.1" 304 0
[2021-07-14 10:37:59,598] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/sticky-kit.min.js HTTP/1.1" 304 0
[2021-07-14 10:37:59,606] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/img/logo.png HTTP/1.1" 304 0
[2021-07-14 10:37:59,606] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/main.js HTTP/1.1" 304 0
[2021-07-14 10:37:59,608] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /media/QQ%E5%9B%BE%E7%89%8720191210222509.jpg HTTP/1.1" 304 0
[2021-07-14 10:37:59,608] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /media/QQ%E5%9B%BE%E7%89%8720191127203318.jpg HTTP/1.1" 304 0
[2021-07-14 10:37:59,608] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/img/slider/1.jpg HTTP/1.1" 304 0
[2021-07-14 10:37:59,608] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/img/logo-light.png HTTP/1.1" 304 0
[2021-07-14 10:37:59,775] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/fonts/themify.woff HTTP/1.1" 304 0
[2021-07-14 10:37:59,813] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/images/blog/5.jpg HTTP/1.1" 404 1810
[2021-07-14 10:37:59,819] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/fonts/themify.ttf HTTP/1.1" 404 1810
[2021-07-14 10:37:59,850] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/img/favicon.png HTTP/1.1" 404 1804
[2021-07-14 10:38:02,914] [log.py:230] [log:log_response] [WARNING]- Not Found: /cms/
[2021-07-14 10:38:02,914] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /cms/ HTTP/1.1" 404 2781
[2021-07-14 10:38:02,959] [log.py:230] [log:log_response] [WARNING]- Not Found: /favicon.ico
[2021-07-14 10:38:02,959] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /favicon.ico HTTP/1.1" 404 2771
[2021-07-14 10:38:06,133] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET / HTTP/1.1" 200 10177
[2021-07-14 10:38:06,168] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/images/blog/5.jpg HTTP/1.1" 404 1810
[2021-07-14 10:38:06,198] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/fonts/themify.ttf HTTP/1.1" 404 1810
[2021-07-14 10:38:07,584] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /map/map/ HTTP/1.1" 302 0
[2021-07-14 10:38:07,613] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /auth/login/?next=/map/map/ HTTP/1.1" 200 2799
[2021-07-14 10:38:07,637] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/particles.min.js HTTP/1.1" 304 0
[2021-07-14 10:38:07,645] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/map_auth.js HTTP/1.1" 304 0
[2021-07-14 10:38:16,376] [basehttp.py:161] [basehttp:log_message] [INFO]- "POST /auth/login/ HTTP/1.1" 200 96
[2021-07-14 10:38:19,391] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /auth/login/?next=/map/map/ HTTP/1.1" 200 2799
[2021-07-14 10:38:27,828] [basehttp.py:161] [basehttp:log_message] [INFO]- "POST /auth/login/ HTTP/1.1" 200 96
[2021-07-14 10:38:30,840] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /auth/login/?next=/map/map/ HTTP/1.1" 200 2799
[2021-07-14 10:39:32,622] [basehttp.py:161] [basehttp:log_message] [INFO]- "POST /auth/login/ HTTP/1.1" 200 45
[2021-07-14 10:39:32,940] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /map/map/ HTTP/1.1" 200 2519
[2021-07-14 10:39:32,970] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/map_index.js HTTP/1.1" 304 0
[2021-07-14 10:39:32,970] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/img/show.png HTTP/1.1" 304 0
[2021-07-14 10:39:32,973] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/img/obscure.png HTTP/1.1" 304 0
