[2021-07-13 09:04:31,564] [autoreload.py:637] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2021-07-13 09:04:36,468] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET / HTTP/1.1" 200 10177
[2021-07-13 09:04:36,518] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /media/QQ%E5%9B%BE%E7%89%8720191127203318.jpg HTTP/1.1" 304 0
[2021-07-13 09:04:36,519] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /media/QQ%E5%9B%BE%E7%89%8720191210222509.jpg HTTP/1.1" 304 0
[2021-07-13 09:04:36,628] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/fonts/themify.ttf HTTP/1.1" 404 1810
[2021-07-13 09:04:36,628] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/images/blog/5.jpg HTTP/1.1" 404 1810
[2021-07-13 09:04:36,673] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/img/favicon.png HTTP/1.1" 404 1804
[2021-07-13 09:04:39,054] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /map/map/ HTTP/1.1" 200 2519
[2021-07-13 09:04:39,074] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/map_index.js HTTP/1.1" 304 0
[2021-07-13 09:04:39,926] [log.py:230] [log:log_response] [WARNING]- Not Found: /favicon.ico
[2021-07-13 09:04:39,926] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /favicon.ico HTTP/1.1" 404 2771
[2021-07-13 09:04:44,448] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /mdmain/detail/1/ HTTP/1.1" 200 18613
[2021-07-13 09:04:44,472] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/comment.js HTTP/1.1" 304 0
[2021-07-13 09:04:44,521] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/fonts/themify.ttf HTTP/1.1" 404 1810
[2021-07-13 09:05:11,866] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /mdmain/detail/1/ HTTP/1.1" 200 18613
[2021-07-13 09:05:11,920] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/fonts/themify.ttf HTTP/1.1" 404 1810
[2021-07-13 09:05:17,885] [basehttp.py:161] [basehttp:log_message] [INFO]- "POST /mdmain/comment/ HTTP/1.1" 200 243
[2021-07-13 09:05:33,875] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /mdmain/contact/ HTTP/1.1" 200 5761
[2021-07-13 09:05:33,895] [basehttp.py:161] [basehttp:log_message] [INFO]- "GET /static/js/contact.js HTTP/1.1" 304 0
[2021-07-13 09:05:33,931] [basehttp.py:161] [basehttp:log_message] [WARNING]- "GET /static/fonts/themify.ttf HTTP/1.1" 404 1810
[2021-07-13 09:05:45,757] [basehttp.py:161] [basehttp:log_message] [INFO]- "POST /mdmain/contact/ HTTP/1.1" 200 42
